,reviewId,rating,testimony,itemId,userId
3905,4043,4,Needed a new Kindle. Wasn't sure what one to choose. This one is GREAT!,5,1079
3906,4044,5,"Great kindle, perfect size screen, I love using it just as much as my iPad mini and regular size iPad! Easier to travel with!",5,634
3907,4045,4,"it would be nice to have full app library, but it does what you need",5,575
3908,4046,5,"The best product for the money. East to use, great color, great features. easy to set up and battery life is great.",5,3708
3909,4047,5,I got it for my kid and she loves it. The amazon free time and prime well worth the money,5,1248
3910,4048,3,Thought it was to be better than what it is. Mother in law can play games an Facebook on it. Next time I will buy her a samsung,5,1118
3911,4049,4,This item is perfect for online reading and internet browsing. The only con is that Amazon doesn't have some of the apps that Google Play has.,5,402
3912,4050,4,"This is the best device I have found for my e-books. I know it can be used for a lot more, but it is my library in my hand.",5,3555
3913,4051,4,Very competitive Price - Unit works well we like color and size,5,3368
3914,4052,5,I had the previous model which was fine for reading but a little slow for other things. The extra .5 RAM makes a difference. Very happy and if you're a Prime member there are lots of freebies!,5,2251
3915,4053,5,"This game seems to be another good addition to the Pokemon craze. My son got this for Christmas and has played it often since. He says that it's ""awesome"", which is high praise indeed.",5,1849
3916,4054,4,"I bought my Fire HD8 as an alternative to carrying around my laptop and having to buy many textbooks for college. The fact that I saved well over $150 on one of the 5 books I had to get this semester was a godsend. Most all undergraduate courses I have seen are offered in eBook form for Kindle. If you do not care about having the constant ability of being on the internet without WiFi or other hotspot, it's a great resource. Pros:Price for this was still less than the money saved for my Biology Book.A lot less weight that 5 college textbooks.So far all books I need for college are available as eBooks through Amazon.A single charge can make it through an 8 hour school day.Cons:If you want/need a network connection, you have to use your phone as a hotspot or connect to another WiFi network. Bottom line, I wanted a cheaper alternative to having to lug over $750 in books around. I came out at well under $500 considering I bought this.",5,2440
3917,4055,5,Easy access to my Amazon account. Easy to set up and use.,5,508
3918,4056,4,This tablet works well for surfing the internet and playing music.,5,3717
3919,4057,5,This serves every function I need in a tablet. Price is right.,5,867
3920,4058,5,Always a good price and good for what it's meant for.,5,341
3921,4059,5,"Bought this for my son,, the size is perfect not too small not too big. Kid friendly..and easy to use. Overall o rate it 5 stars..no problems to list",5,3668
3922,4060,5,very good product and right on the cost! Great gift for the holidays.,5,387
3923,4061,5,"Daughter got this as a present. It was easy to set up and display is great. Features allow us to limit her time on games, web, etc. while allowing her unlimited time to read",5,2629
3924,4062,4,Bought for our 6 year old. Great parental controls allow you to keep track and monitor use. Would recommend for others to get for their children,5,1726
3925,4063,5,"its fast, it has good lighting. its got the 16gb space, best gift ive bought for a bookreader.",5,2274
3926,4064,5,"On Christmas Eve I went in looking for an iPad as a gift. They were sold out and I was directed to the Amazon Fire HD8. The picture quality is amazing (hence the HD). I watched a movie on it and the picture was better than my HD tv. I have to say, I would buy this tablet over an iPad any day...AND it cost less than a fourth of the price!",5,1622
3927,4065,4,This was a great Christmas gift for my kid. This allows them to store their favorite books and play some educational games. Its nice to also have an optional MicroSD card for extra storage.,5,3366
3928,4066,5,Simply does everything I need. Thank youAnd silk works wonders,5,1627
3929,4067,5,It reads my textbooks to me while I play card games. Why did I wait so long to buy this thing? I should add that I am an Amazon Prime member so that might be needed to take full advantage of this feature. Cortonna will read all of my books to me. I didn't have to upgrade my books or pay extra per book.,5,2827
3930,4068,5,"Biting as a gift, my only concern was the size and the Amazon interface. It was easy enough to download the Google play store, so it was familiar to the user. Size was an initial concern, but it was just right to watch movies without being so cumbersome.",5,3221
3931,4069,5,Great value for such a well made tablet. Everything you need for a low price,5,943
3932,4070,4,Great tablet for under $100. HD quality and it works just as good as any tablet.,5,2439
3933,4071,5,"Love the new Fire - great for books, games, and getting online! Easy to use features and perfect size screen to take on the go!",5,1424
3934,4072,5,make sure you buy a micro sd card with at least 64 gb of memory. or you will have to constantly delete old items.,5,1893
3935,4073,5,My 4 year old Grandson loves his Kindle. He had to have one after his sister got one.,5,131
3936,4074,5,Can't beat the value on this. 5 stars even though it has less apps than the play store.,5,2496
3937,4075,3,"This tablet is great for books, audible books, music and all things Amazon. The included browser (Silk) is not the best. I purchased expanded memory (64GB SD card) for about $30 more and a cover for about $20. The biggest issue I have with this unit is that it is slow (when compared to an iPad) and it tends to freeze every so often. For about 2.5x more money, consider an iPad instead.",5,1618
3938,4076,5,I gave this Amazon Fire HD8 as a retirement gift for my friend and she absolutely loves it!!,5,1433
3939,4077,5,"I would like to say this is my best tablet I have ever buy till now. I will rate it more then iPad Mini. Its best with battery, wifi, touchscreen, sound etc. I had other tablet for my kids earlier, but after having fire hd8, I will not recommend or like to go for any other brand in future. You can't get such good quality product in such less price. I am really very happy on my right decision to choose fire hd8 for my family and kids.",5,2103
3940,4078,5,Love my new Kindle Fire - easy to use - the battery life is amazing!!,5,1365
3941,4079,5,One of the best tablets on the market for its value,5,3273
3942,4080,4,"I use it mainly for reading e-books and browsing. However, I wished there were more apps available. Also, before unlocking the tablet, ads are shown in the lockscreen. If the tab is locked, it stops streaming the ads. You can pay $15 to disable the ads permanently. I only recommend this for basic use. If you want to use it for games or other apps, I would recommend a stronger tablet like the ipad or samsung galaxy.",5,1191
3943,4081,5,My wife and kids love it. Easy to use. Great for the price.,5,2606
3944,4082,5,This is the 3rd Kindle Fire that I have purchased. This one is much faster and more user friendly. We just bought our 2 grand daughters and 2 grandsons a Kindle Fire with the youngest 8 yrs old. He has it mastered already. Great tablet for a good price.,5,1002
3945,4083,5,"Never owned a tablet before, but am loving it so far.",5,3545
3946,4084,5,Love Alexa and all of its features. Love that I can listen to music and read ebooks,5,3554
3947,4085,5,I bought the Kindle Fire HD as a Christmas gift for my mom. She has never had a computer or Kindle. She loves it. Best gift I gave her. She plays a lot of games on it. That keeps her mind working. Love the size of screen.,5,2698
3948,4086,4,"Got this to replace the Samsung tab A 7"". That Samsung tab lagged a lot but I haven't seemed to have as much problems on the fire tab, the only downside is that the battery dies fast.",5,58
3949,4087,4,Bought this tablet cause it was super cheap during December. It's a good tablet for someone who doesn't need a powerhouse,5,3326
3950,4088,4,I purchased this when my last tablet died. It meets all basic needs and the price was great.,5,1392
3951,4089,4,"Happy with the purchase, found it on sale could not pass it up!",5,182
3952,4090,5,"Great for reading e-mail, pictures or viewing internet.",5,2038
3953,4091,3,I'm disappointed that it doesn't have a mirror display mode.,5,3437
3954,4092,5,Wonderful little buy! Tired of my bulky tablet. This one stays charged a lot longer!,5,3517
3955,4093,5,"Bought this for my daughter to use in school, she loves it! Product works great! I also bought the older version for my mom and she lives it as well",5,844
3956,4094,5,"Have a nook , this is much better has more apps and thru amazon",5,432
3957,4095,5,It is a reliable easy to use tablet. Holds charge well and provides for my needs.,5,225
3958,4096,4,Fast working tablet but very limited on apps. I like it but it was not really for me. Only apps available were from the Amazon app store so many apps that I hoped to use were unavailable. So it is good for limited use.,5,3144
3959,4097,5,"I have owned several kindles. I don't know what I do to them, but they tend to die rather quickly. Thank goodness for Best Buy's extra protection. The last two that quit on me were replaced quickly and effortlessly. Excellent customer service as well!",5,1433
3960,4098,5,"I lost my tablet in Germany and wanted a replacement fast. Best Buy, had both the 7 and 8 inch Kindle fires in stock, after reading the reviews, I decided to go with the 8 inch. Boy was I glad that I did, the larger viewing area, is great for watching movies and Netflix on the airplane. The 8 inch has stereo sound , unlike the 7 inch which has only mono. Overall I am really happy with this tablet",5,2117
3961,4099,5,I had the original Kindle and just decided to upgrade. It ​is a very functional and easy to use.,5,3526
3962,4100,5,"I had Microsoft Surface, unfortunately daughter dropped and cracked screen so needed a new tablet. Since went back to laptop for work didn't need another Surface. Settled on 8"" Kindle HD over Samsung and IPad mini due to value. I only use for social networks, email, games, internet search, and occasional viewing of videos. This is a good basic tablet that can handle this no problem with a good wifi connection. Great value as I paid under $100 during the holidays and it has been as good as my Surface for these basic uses.",5,4
3963,4101,5,The device is a good item and I really recommend to everyone,5,444
3964,4102,5,"I love it a lot and use it daily, bought books....",5,3041
3965,4103,5,Perfect size for reading watching movies and carrying on a plane,5,442
3966,4104,5,"I love my kindle. It fast, great pict quality and is so convenient to use. I love using it to watch Netflix. It worth the purchase if you don't want to spend so much money.",5,1951
3967,4105,5,"I bought this as a light-weight alternative to an iPad for collecting and enjoying Kindle and Amazon Video products. When combined with the dedicated Fire cover, it's low price along with a very readable screen and the option for a Micro SD card make it an excellent choice for travel and time spent in waiting-rooms, etc., allowing lots of memory space for ones library as well as flexibility regarding how it is held or positioned.",5,1515
3968,4106,5,"Not much to say here. Cheap, fast and very functional. I was able to install google play store and everything works perfectly. Best tablet in its category. If you want something better, you better be ready to pay 3-4 times the price.",5,7
3969,4107,5,It was by far the best deal out there for the money very happy,5,1249
3970,4108,4,Got this for my wife. She uses it daily to read She really lokes it.,5,3803
3971,4109,5,This tablet is really easy to use and since I'm a Amazon Prime member the video's and music is easy to access. I'm really surprised how fast the unit compared to my older i-pad. I would recommend this if anyone wants a good value product.,5,2813
3972,4110,4,"This feels like an affordable tablet. While not the best in class, it isn't priced to be that either. Works well. Happy with purchase.",5,3645
3973,4111,4,Bought this for my 9 year old Godson and he loves it. He would play it for hours on end if his parents would let him. He mostly plays games on it but he also uses it to watch videos and read books.,5,474
3974,4112,3,"Hoped this Fire HD 8 would be faster than my old HD Fire...not so much, I guess I expected the new Fire HD 8 to perform better but it still lags and is slow to load information while surfing the Internet. My wife's Ipad is light years ahead on this one, but what do you expect from a 60-70 dollar tablet.",5,427
3975,4113,4,Currently setting everything up on it but so far so good.,5,1516
3976,4114,5,"Perfect for teenage tablet, perfect for homework!!",5,2815
3977,4115,5,"My daughter loves this kindle, she does so much with it,well worth the money.",5,923
3978,4116,5,"I needed to upgrade from the orginal Kindle fire and this Fire works great. Videos,games, email and battery life all are great.",5,1122
3979,4117,4,"This tablet is not a high-tech state-of-the-art Speed Demon, but on the other hand it is more than good enough for daily use. The two biggest benefits to me are that it now comes with Alexa built in, and, you can download Amazon movies to the device to watch offline, for example on an airplane. These two features alone make it worth the very reasonable price.",5,1465
3980,4118,5,I bought this tab for my daughter's birthday.its got a good screen and sound for the price. I also play for the children's app freetime which is perfect for her.,5,574
3981,4119,4,I bought it as the display for my Echo. Turning on Voicecast routes information to the tablet with the voice reaponse. It'S been exactly what I hoped it would be and the price was right.,5,2778
3982,4120,4,I would buy another one for the priceGood product,5,3180
3983,4121,4,Not a huge fan of products that aren't Apple but this one is good. Haven't had any problems with them at all.,5,60
3984,4122,4,"Great little tablet to take with you, great for kids",5,2502
3985,4123,5,"I bought this as an upgrade from my old Kindle. Works awesome, i can even watch movies through my Amazon Prime. Plenty of apps to choose from. Awesome little tablet.",5,3442
3986,4124,5,I didn't actually use as I bought for a gift. My grandson already had one so we returned for a pair if 3-d goggles.,5,1259
3987,4125,5,This my second kindle .. it's light and faster than my previous kindle ..came with free audio books for 30 days which is cool ... better screen .. it does seem to be long than wider .. which I'm ok with and I got this on sale for 60 .. great deal,5,3089
3988,4126,4,You will not find another tablet like this with the affordable price.,5,3543
3989,4127,4,Just a simple kindle. Doesn't have the glass back.,5,913
3990,4128,4,The tablet works just great and the price can't be beat!,5,2712
3991,4129,3,"Great value for the money. However, the operating system is a bit clunky. Constant notifications and messages to delete. Some can be turned off, other seem to just keep appearing. The reader app surprisingly is less than intuitive.",5,3343
3992,4130,5,Easy to use. Perfect for using for my clinicals in nursing school,5,227
3993,4131,3,the first worked fine for three weeks then stopped. took back and got a replacement. this one lasted almost a month. again took it back and was told I had to deal with Amazon.Found out thru Amazon webpage that units simply froze up and how to reset it. Was upset that store associate knew nothing about the product. Had to research everything myself.,5,2355
3994,4132,4,I bought this for my wife she loves how easy it is to use and small enough to take on trips.,5,3305
3995,4133,5,Purchased these for my grandkids...and they absolutely love them. They can play play their games to their hearts' content. They ar ed really fast too.,5,3179
3996,4134,4,If you enjoy reading you will not find a better device. Excellent price for a product of this quality,5,2653
3997,4135,5,"This is actually a pretty good little tablet. It is not the most powerful and it doesn't have the highest resolution screen. But for the price, you can't go wrong. It does what it is supposed to do and for the low price you won't feel much pain if you break it. A perfect first tablet for the kids or a nice secondary tablet that you can just toss in a bag or the car for road trips.",5,298
3998,4136,4,Bought it on black Friday for 60$ .Value for money tablet. It lags at heavy tasks and also apps are reloaded when 2-3 apps are opened at same time. But at this price it is expected. Go for it if budget is <100$.,5,2692
3999,4137,5,Perfect cheap device for kids and grandkids nice to have sitting around,5,1431
4000,4138,5,"I purchased two of these for my kids, ages 12 and 10. Forget the IPod touch. For the price, this tablet can't be beat! They can download games, books and movies for free all included with my Amazon Prime membership. Awesome!!",5,706
4001,4139,5,did not expect this kind of quality for the price I paid. very surprised. nice product.,5,132
4002,4140,5,"This tablet is really good for the price, especially on the holidays. If you are a movie watcher or just using it for games it has great speed with a quad core. Highly recommend so e-book as well. Very happy with my purchase I bought 3 already.",5,2317
4003,4141,5,it is small enough to carry in your purse and open up a whole new world while waiting at appointments.,5,3102
4004,4142,4,This is a great device. I needed something small to read books on. This device is exactly what I was looking for.,5,1036
4005,4143,5,So far it does what I want. Very happy with the price too.,5,3136
4006,4144,5,I got this mainly to watch tv/movies. Battery life is best of all devices I have used to date.,5,1870
4007,4145,4,Amazon MayDay functionality is not available and this was unexpected. Other services and functionality as expected,5,1520
4008,4146,4,"Great tablet, fast & reliable. Only downfall is having to pay to remove adds.",5,3070
4009,4147,5,I love my kindle fire it's is good for watching movies reading and anything you need a tablet for.,5,1485
4010,4148,5,"This is a cheap tablet but really worth for the price. I bought this when it is on sale for $69 + $40 for 128 GB SD card, you have a great tablet when plenty of space. I used ipad for a while but i think it is so overpriced . This tablet is a deal !!!",5,1180
4011,4149,5,For its price. Amongst the others I felt this was a deal,5,2822
4012,4150,5,"I recommend this tablet !!! I like it a lot , perfect size and perfect price",5,2450
4013,4151,3,upgraded my 3 year old kindle- same old. doesnt seem that great of a difference. the graphical interface still sucks but its decent for reading.,5,1333
4014,4152,5,I had a smaller version and this was easy to adjust to and use.,5,194
4015,4153,4,Super easy to set up and use :)Got one for daughter and got one for self!!!!!!,5,129
4016,4154,5,Really enjoy this product. Love watching movies and playing games on my Fire HD 8,5,3046
4017,4155,5,This was so easy to set up and the print can easily be adjusted to extra large. My 78 year old dad was really happy with his first experience with technology. He is now surfing the net and reading news online. Highly recommended.,5,3355
4018,4156,5,"I absolutely love my kindle 8! Great picture, storage & sound. Can't live without my kindle!",5,3767
4019,4157,5,"The UI experience is great, especially for Prime members. The tablet is quick and responsive with plenty of memory to ha for any task.",5,3792
4020,4158,5,The best tablet for the price i use it everyday to watch youtube videos,5,99
4021,4159,5,I purchased this tablet for my granddaughter and she just loves it...so much I have to take on the week days ...,5,996
4022,4160,4,Got this for the kids for Xmas...was the BEST gift.,5,3166
4023,4161,5,The best tablet for the price! All three of my children have one & they are worth it!,5,2846
4024,4162,5,"Hoping for an updated hdx kindle, but settled for this. Enjoy the expanded sd slot.",5,3478
4025,4163,5,"This replaced my old Kindle Fire. I have not yet explored all of the features but, so far, it is performing very well. Tablet is a good size and weight, and easy to use.",5,819
4026,4164,5,"ilovemy kindle 8"" . However it has crash a couple of times and am not sure why. also the 8"" case is not made for this kindle because the clamps used to hold it are right on the buttons to turn on and volume. so if you have a better case for it please let me know.",5,1488
4027,4165,5,"Bought for my mom, shes in love with it. Use for netflix myself love the 8' great size and cpu speed.",5,851
4028,4166,5,"I was surprised on how easy it was to use. I bought it for my mother and she totally loves it, and I do too!",5,2263
4029,4167,5,"Could not have asked for a better tablet for the money. I wasn't looking for anything extreme. Just wanted it to look nice and do it's job for games and browsing. Well it does that and more. Gave it to our son for Christmas and now I want one myself. We are going to buy another for my mother in law. Lightweight, simple layout. Snappy. Can't go wrong.",5,1726
4030,4168,4,I use it at home instead of a computer. I gave it four stars instead of five because it seems to lose wifi frequently. However this could be due to house wifi issues. The tablet is fast and easy to use. Love the ease of downloading books.,5,2109
4031,4169,4,"I had to return my device due to WIFI signal dropping, maybe I just had a bad unit.",5,2227
4032,4170,5,"This screen on the hd8 is a huge improvement over the past kindle or fire devices. The operating system is sometimes glitchy, but overall a nice system for the money.",5,1338
4033,4171,5,"Easy to use, responds quickly, great screen brightness.",5,635
4034,4172,3,Good tablet but not as smooth as high end tablets. It's limited to Amazon so don't expect to do as much as an Android or iPad. I like mine and will continue to use it. I recommend using one if you can before buying.,5,3173
4035,4173,5,We got a great deal on Fire HD 8. My kids love playing on it.,5,2634
4036,4174,5,She likes to read books and this is a fast and cheap way for her to do so,5,3285
4037,4175,5,Functionality and ease of use are outstanding right out of the the box. Super clear screen and weight is minimum and is a joy to use.,5,3204
4038,4176,5,Great Fire tablet! Speedy service and experience! Bravo!,5,3384
4039,4177,5,I just like reading amd playing games on it..Better then those bulky computers,5,2890
4040,4178,4,My 8 year old loves this so much to do on it. She enjoys reading on it play games .,5,515
4041,4179,5,This tablet is not only a great price but exactly what I needed for quick Internet access and to download books !,5,2640
4042,4180,5,Wife loves this thing. She reads nonstop on it. She can't put it down,5,1690
4043,4181,5,"This was a perfect gift for my friend. Obsessed with reading and has been perfect for starting a greater library of books... Very easy to use and extremely affordable. Very happy with this purchase, and will buy more for family and friends!",5,491
4044,4182,4,amazon tablet is great. no google bloatware. everything is amazon. one thing i didnt like was. ads on the lock screen and no way to turn off.,5,1403
4045,4183,4,"Got this on sale for 69, decent display but you can tell it is not on par with other tablets. It is great if you have prime and use their services. Great speakes, makes a huge difference in Audio quality. Battert life is good, no complaints. I gave it 4 stars due to the play store access. There is a way around it, I do have it on here now but it took some work.",5,3619
4046,4184,4,"Nice tablet for the price. Being amazon prime member, I am using many amazon services and devices, tablet is really handy for managing it all very easily apart from other basic functinality of tablets.",5,410
4047,4185,4,Have been pleased with my purchase of the Fire HD8 as it's video quality is great when viewing ESPN3/Netflix/YouTube Tutorials.The ability to easily load and read my saved textbooks within the Amazon Kindle App is fantastic for a fraction of the price for an IPAD. : ),5,1998
4048,4186,4,Wanted one that played bejeweled blitz. This one does not.,5,2615
4049,4187,3,"The specs are good, feels solid, can't stand the OS. Too many ads you can't get rid of, not as customizable as I'd like. If that doesn't bother you, it's a good tablet for the price. Don't expect to run games on it, not powerful enough for that.",5,3815
4050,4188,5,"Purchased this a couple of weeks ago, no complaints so far. Web pages load pretty quickly on the Silk browser, and the battery life is excellent. After installing Google Play Store (it's really easy!) even more apps are available. Can't beat this for under a hundred dollars!!!",5,3116
4051,4189,5,This was a great purchase! Love the fact I can download TV or movies and watch off-line. Easy set up.,5,100
4052,4190,5,"The Kindle Fire is a wonderful, small device to use for a multitude of tasks. We use it mostly as an ereader and has been so simple to use. So happy we chose this one. It is lightweight and convenient to take with you.",5,3438
4053,4191,5,Very easy to use tablet. Lots of apps and game available.,5,164
4054,4192,5,"With a little tweaking you can install Playstore without rooting. It's a great tablet, excellent color, fast, and battery lasts a very long time.",5,795
4055,4193,4,For the most part I like the tablet. Got it for my mother. The con is you have to use Amazon for apps.,5,2662
4056,4194,5,Got this for my 10 year old son. Great for reading books and playing games. Can't beat the price.,5,797
4057,4195,4,"Most of the time I use the tablet for the Web, reading and email, but when I want to work on a Word doc, pdf, budget and a lot more, I can do it well on the tablet without pulling out my laptop. The screen isn't as sharp as the S2 models but is nice enough and it does not lack anything else.",5,1037
4058,4196,4,Very good value tablet. Does everything pretty well. Brightness isn't great. Battery takes a while to charge but lasts forever. Decent buy. Would recommend.,5,2068
4059,4197,4,"My 6 yr old daughter got this tablet from Santa for Christmas. So far she loves it, a little too much perhaps.. I only use it to manage her account/permissions and so far haven't had any issues with it.. Software and HW not quite as refined as apple iPad products, but what can you expect at the lower price point.",5,3342
4060,4198,5,Great tablet for beginners! Very light and screen is wide. Enjoy using for travels.,5,2046
4061,4199,5,The amazon fire tablet 2016 is quite good. It provides sufficient content & ability to do all of the basics one requires in a tablet. The 8 inch screen is bright and provides various settings. The tablet's light weight makes it very portable.,5,870
4062,4200,5,We got these as an upgrade for the kids' Kindle Fires. Work great and have had no issues.,5,2488
4063,4201,5,Bought this for my great granddaughter for a gift. She loves it and it is easy for her to use,5,1168
4064,4202,5,Nice product for the price. It does what we need it to do. Easy to use and handy to have with you instead of a heavy laptop.,5,1728
4065,4203,5,I love my kindle.It is user friendly and there's so much more than I thought.,5,956
4066,4204,5,"No complaints. I just wish it played .avi, but that is not really a huge problem",5,226
4067,4205,5,It does everything I need a table to do. And it is really fast..,5,3395
4068,4206,5,"This is our 2nd one, my wife was using my most of the time, so I got her one.",5,437
4069,4207,4,"Learning all the aps that are on the Kindle, the games and all the free books.",5,1466
4070,4208,5,Got two for my mom's and they love it. So many great features!!!,5,2029
4071,4209,4,This is a great Tablet at a really great price. The best part is if you happen to break it just buy a new one,5,2394
4072,4210,5,Bought it for my husband and he loves it. This is perfect for what he wanted it for.,5,97
4073,4211,5,Tablet is a great tool to use the world wide web and check email.,5,719
4074,4212,4,"It has great picture quality, all the applications seem to load very fast.",5,659
4075,4213,5,"Mom loves the tablet. Easy for her to use, she uses it for Facebook, reading, and some of her games.",5,1833
4076,4214,5,I bought this as a gift and the recipient loves the processing speed and the fact that it has 2 cameras on the device.,5,3477
4077,4215,5,It may be cheap but this is a great tablet and works awesome.,5,66
4078,4216,4,Better than nook also cheaper. If toy areally looking to use as a tablet not the best choice. Great for reading and basic searching.,5,311
4079,4217,4,"very pleased with my amazon tablet. starting with the price ,ease of use, and size.",5,615
4080,4218,5,This was a request from our 7 yr old granddaugter who had always asked her older sister if she could share hers due to we bought this same tablet/size a few yrs earlier. Loved the security/parental control options.Starfall a favorite educational app were told is a must have. Really enjoy Pics/Viber due to their in a different state. Also some games on a time limit. Size and resolution are perfect.,5,1820
4081,4219,5,"Perfect for basic stuff, games and media. Reading, too.",5,2896
4082,4220,5,This tablet is perfect for travel! Recently took it on a trip and the battery lasted the entire day with watching shows on and off on Netflix. Great first tablet!,1,344
4083,4221,4,"Purchased this for my grandson. It works great. However, if I were to do it over again I would spend the extra $$$ to get the one without the ads. They drive you crazy. The ads make the cheaper unit really frustrating.",1,442
4084,4222,2,I can't update Facebook and a few other apps. It's not what I expected.,1,2482
4085,4223,5,This has been a great purchase. It fits all my tablet and e-reader needs.,1,2183
4086,4225,4,It is very simple to start up and use. Great for all ages and experience on using tablets.,1,2119
4087,4226,5,"This is just perfect for my 7 year old nothing fancy, parental control is a bit confusing but i got it now, the case is perfect to keep it.safe just get a sd card for extra memory",1,3678
4088,4227,5,I love my new Amazon Fire tablet it's great!! The perfect size to fit in my purse so that I can take it with me. I would definitely recommend to a friend.,1,1489
4089,4228,5,I upgraded to have more memory and this is a great little tablet. Works great and does everything I need it to do.,1,2106
4090,4230,5,Bought if for my 6 year old son. Has plenty of space. Long battery life. It's durable and hasn't broke when dropped (I'm going to buy a case though!!!),1,631
4091,4231,5,I love this tablet.It is very efficient and easy to use.,1,474
4092,4232,5,I would highly recommend the Kindle Fire. For a first time user it was really very easy to learn to navigate.,1,3521
4093,4233,5,Great on the go companion for avid reader. Easy to load books and connect with prime.,1,2471
4094,4234,5,Got two for my kids for Christmas and they're awesome! And also got lucky they scanned to $20 less than advertised price! Woo!,1,2947
4095,4235,5,I wanted a lighted ebook reader and also access to the internet in a small format. The Fire meets my needs at a great price.,1,398
4096,4236,5,This is a newer version of the Fire I had previously and I love it. I like the camera. This version is lighter than the other. It is taking me a while to learn the differences but most of them are improvements.,1,1619
4097,4237,5,Bought this for my grandson. The first one had issues and Best Buy exchanged it. My grandson loves it!!!,1,183
4098,4238,5,Great tablet for the price. We have a tendency to go through multiple tablets a year with the little kids. This is a great price and does everything we want for our young kids.,1,258
4099,4240,5,Tablet could use a better speaker otherwise a great tablet,1,2632
4100,4241,4,It's great but I miss the hd option. My 5yo loves it!,1,335
4101,4242,5,I gave as a gift to a kid who has autism! It has been helping on his development a lot!,1,1049
4102,4243,4,"I would like to say that it's a great tablet, just too small(will buy bigger one next time!!)",1,1366
4103,4244,4,This tablet has far exceeded my expectations. The price was way lower than most other tablets but it does everything I need and want.,1,3029
4104,4245,5,"I bought this kindle for my dad. The size is just perfect, not too big nor too small, and light to carry around.",1,2023
4105,4246,5,"I love, love my kindle fire magenta. the color is awesome this is a truly the best kindle fire I ever owned . the colors availablesare awesome .",1,232
4106,4248,5,"Many features packed into a low price. Good as an ereader or light tablet uses to surf internet, email and games. Easy to use. Memory is expandable too.",1,3532
4107,4252,5,"I bought this tablet to replace one I had bought a while ago for my daughter, all I heard upon opening is ""Mom, you are the best"", as she was excited to get a newer up to date Fire. She loves the fire tablet and so do we as a family. Amazon Fire is our go to. We can not switch to anything else!",1,655
4108,4253,5,The Apple Watch is great. I am very happy with the purchase.,1,2163
4109,4254,3,Not easy to navigate and download apps to the device,1,1613
4110,4255,4,"This tablet does a great deal! From surfing the net, to watching movie, and using all of the music channels, this is an affordable way to stay in touch. Also, I use it for ebooks for school.",1,595
4111,4256,4,It is perfect as a secondary tablet for my son to take on the road.,1,2083
4112,4257,4,I got this tablet on a deal and has good quality of video you can watch.,1,1681
4113,4258,5,Got this for Christmas for my 3 year old and she loves it!,1,1169
4114,4262,5,I love the tablet....I just can't do without the tabelt,1,2973
4115,4264,2,"Hard to use, Lots of ads, and Randomly closes apps",1,3613
4116,4265,5,Just love this tablet.does everything teenage grandson needs it to do! I also buy one for my granddaughter!,1,3659
4117,4266,5,Great product. Exactly what I've come to expect from my Kindle readers.,1,3176
4118,4268,3,"My 7-year old daughter saved up to by this. Her brother bought the 8GB about a year earlier, so new she needed more space. The OS is a bit clunky, and less intuitive then on higher priced tablets, but tough to beat the price. Speed isn't great for web or certain gaming apps, but fine for books. Parental controls are helpful, but take time to figure out and require more steps than seem necessary to change. Overall, OK first tablet for kids, considering the price. For adults, fine for e-books and VERY basic apps. Otherwise, best to pay up for better quality and OS efficiency.",1,3497
4119,4269,4,"Quite light, easy to conceal, easy to use and quite quick.",1,2203
4120,4270,3,"Not a substitute for an iPad, but a really good tablet for reading and minimal internet usage.",1,3257
4121,4271,5,i bought an amazon fire 7 tablet for my 7 year old granddaughter and she loves it. it is easy to operate and charge.,1,2328
4122,4272,4,"Great for reading books, but I having to manually update the apps is a pain.",1,85
4123,4273,5,This was gift for my step son. It is easy to use and set up.,1,319
4124,4274,4,It is good to have this as a backup. Lags performance eventually. Not worth for the money.,1,199
4125,4276,5,"This is the second Amazon Fire 7 tablet I have purchased, this time in a color other than black. This, like the first, has met all my expectations.",1,3322
4126,4278,5,Bought this as a Mother's Day gift. Fits perfect inside her pocketbook for accessible use.,1,587
4127,4279,4,This is a good tablet for my son to use to play his games.,1,1589
4128,4280,5,Gift was on point. Recipient was very pleased. Would recommend to others.,1,442
4129,4281,5,"The Fire tablet is great, we just bought our second. It's screen is pleanty big enough to see, but small enough to fit in my jacket pocket.",1,3703
4130,4282,5,I normally read my ebooks on my phone but my son beoke his tablet and so I gave him mine and bought a kindle for myself. I must say that I cant put it down i love it so much.,1,1587
4131,4283,5,I'm very happy with my purchase. I bought one because my wife has one and is very happy with hers.,1,537
4132,4284,5,My son just love playing games on this tablet. Its easy and fun!,1,722
4133,4285,3,"I bought this as a gift to my parents. The unfortunate part was that I was a little misinformed about the connectivity between the tablet and a chrome cast that I purchases as well as part of the gift. The tablet is not compatible with the table and that was a little disappointing. Other than that, it's an alright product.",1,3164
4134,4286,5,This is a great tablet. There are thousands of books and movies and music to choose from the Amazon store. It is very easy to navigate,1,3197
4135,4288,5,Good size for space I had for the TV. The color is good.,1,1156
4136,4289,5,Good inexpensive device. Still in touch with modern technology.,1,388
4137,4290,5,My other one last for two years. Than went out. My daughter loves it,1,2255
4138,4291,5,Gave as a gift to niece in hospital she loved it. Was able to do everything on the tablet she wanted to. Easy to use I was the one who set it up for her was very simple.,1,2249
4139,4292,3,is a God tablet but the camera could be a little better,1,2077
